hotel,is_canceled,lead_time,adults,children,market_segment,country,reserved_room_type,booking_changes,adr,customer_type
City Hotel,1,348,2,0,Offline TA/TO,PRT,A,0,90,Transient
City Hotel,1,4,1,0,Corporate,PRT,A,0,84,Transient
City Hotel,0,320,2,0,Offline TA/TO,DEU,A,0,115,Transient-Party
Resort Hotel,0,155,2,0,Online TA,ESP,A,0,50.2,Transient
City Hotel,0,211,2,0,Online TA,GBR,B,0,68.69,Transient
City Hotel,0,316,1,0,Groups,PRT,A,1,100,Transient-Party
City Hotel,0,0,1,0,Online TA,IRL,A,0,109,Transient
City Hotel,1,123,2,0,Online TA,FRA,A,0,123.75,Transient
City Hotel,0,58,3,0,Online TA,ITA,D,0,125.66,Transient
City Hotel,0,164,1,0,Offline TA/TO,PRT,A,0,100,Transient-Party
Resort Hotel,0,150,2,0,Online TA,IRL,E,0,90,Transient
City Hotel,0,28,2,0,Offline TA/TO,PRT,A,0,87,Transient-Party
City Hotel,0,77,2,0,Online TA,PRT,A,0,125.1,Transient
City Hotel,1,56,1,0,Groups,PRT,A,0,120,Transient-Party
City Hotel,1,119,1,0,Online TA,DEU,A,0,90.9,Transient
City Hotel,0,127,2,0,Online TA,GBR,A,0,82.08,Transient
Resort Hotel,1,157,2,0,Offline TA/TO,PRT,D,0,52,Transient
Resort Hotel,0,77,2,0,Offline TA/TO,POL,A,0,65.5,Transient
Resort Hotel,1,228,2,0,Offline TA/TO,PRT,A,0,61.2,Transient
City Hotel,0,4,1,0,Aviation,DEU,A,0,150,Transient
Resort Hotel,1,353,2,0,Offline TA/TO,PRT,D,0,110.74,Contract
City Hotel,0,13,2,0,Online TA,BRA,A,0,89,Transient
City Hotel,0,153,3,0,Online TA,IRL,D,8,151.2,Transient
City Hotel,0,4,1,0,Offline TA/TO,FRA,A,0,75,Transient
City Hotel,0,159,2,0,Online TA,AUT,A,0,108,Transient
City Hotel,1,142,2,0,Groups,POL,A,0,103,Transient
City Hotel,1,49,2,0,Online TA,ESP,A,0,99,Transient
City Hotel,1,28,2,0,Groups,PRT,A,0,95,Transient
Resort Hotel,0,53,2,0,Online TA,GBR,A,0,30.24,Transient
Resort Hotel,1,274,2,0,Online TA,PRT,A,0,80.1,Transient
Resort Hotel,0,0,2,0,Direct,PRT,A,0,45,Transient
City Hotel,0,55,0,0,Corporate,PRT,A,2,1,Transient
City Hotel,1,29,2,0,Online TA,CHN,A,0,79.2,Transient
Resort Hotel,0,17,1,0,Corporate,PRT,A,0,36,Transient
City Hotel,0,257,1,0,Offline TA/TO,PRT,A,1,80,Transient
City Hotel,0,140,2,0,Groups,PRT,A,1,75,Transient-Party
City Hotel,0,39,2,0,Offline TA/TO,BRA,A,0,65,Transient-Party
City Hotel,0,13,1,0,Complementary,PRT,A,1,0,Transient
Resort Hotel,0,9,1,0,Corporate,PRT,A,0,35,Transient
City Hotel,0,63,2,0,Online TA,GBR,A,0,72.25,Contract
City Hotel,0,141,2,0,Offline TA/TO,PRT,D,0,98.1,Transient-Party
Resort Hotel,0,4,2,0,Online TA,ESP,A,0,94,Transient
City Hotel,1,82,2,0,Groups,PRT,A,0,96,Transient
City Hotel,0,2,2,0,Offline TA/TO,FRA,A,0,75,Transient
Resort Hotel,0,21,1,0,Corporate,FRA,A,1,40,Transient-Party
City Hotel,1,0,1,0,Corporate,PRT,A,0,65,Transient
City Hotel,1,412,2,0,Groups,PRT,A,0,62,Transient
City Hotel,1,157,2,0,Online TA,ROU,A,0,80.75,Transient
Resort Hotel,0,8,3,0,Direct,PRT,G,1,207,Transient
Resort Hotel,0,2,1,0,Online TA,BEL,D,0,50.85,Transient
City Hotel,1,315,2,0,Online TA,GBR,A,2,103.5,Transient
City Hotel,0,96,1,0,Online TA,LTU,A,0,84.6,Transient
City Hotel,1,283,2,0,Groups,PRT,A,0,62,Transient-Party
Resort Hotel,0,0,2,0,Online TA,POL,A,0,67,Transient
Resort Hotel,0,199,2,0,Online TA,AUT,D,0,141,Transient-Party
Resort Hotel,0,0,2,0,Online TA,PRT,D,0,64,Transient-Party
City Hotel,1,38,1,0,Corporate,PRT,A,0,75,Transient
Resort Hotel,0,152,2,0,Groups,GBR,D,1,60,Transient-Party
City Hotel,1,11,2,1,Online TA,GBR,A,0,150,Transient
City Hotel,0,0,2,0,Online TA,ITA,A,0,106.25,Transient
City Hotel,0,1,2,0,Online TA,FRA,A,0,97,Transient
City Hotel,0,16,2,0,Online TA,FRA,A,0,90.1,Transient
City Hotel,1,257,2,0,Offline TA/TO,PRT,A,0,101.5,Transient
City Hotel,0,0,2,0,Online TA,CHN,A,0,107.42,Transient
Resort Hotel,0,0,2,0,Direct,PRT,D,0,76,Transient
Resort Hotel,1,182,2,0,Groups,PRT,A,0,97.3,Transient
Resort Hotel,1,152,2,0,Groups,PRT,D,1,60,Transient-Party
Resort Hotel,1,86,2,0,Groups,PRT,A,0,50,Transient
Resort Hotel,0,6,2,0,Online TA,DEU,A,0,75,Transient
City Hotel,1,15,2,0,Offline TA/TO,PRT,A,0,95,Transient
Resort Hotel,0,70,2,0,Online TA,DEU,A,0,40.96,Transient
City Hotel,1,161,2,0,Groups,PRT,A,0,120,Transient
Resort Hotel,0,187,3,1,Online TA,GBR,H,0,203.4,Transient
City Hotel,1,276,2,0,Offline TA/TO,PRT,A,0,61,Transient
Resort Hotel,0,199,1,0,Groups,DEU,A,1,54.5,Transient-Party
Resort Hotel,0,24,2,1,Offline TA/TO,PRT,A,0,189.75,Transient
City Hotel,0,17,2,2,Online TA,PRT,F,0,0,Transient
City Hotel,1,262,2,0,Groups,PRT,A,0,62.8,Transient
City Hotel,1,365,2,0,Groups,PRT,A,0,62.8,Transient
City Hotel,0,55,2,0,Offline TA/TO,PRT,A,0,104,Transient-Party
City Hotel,0,177,2,0,Offline TA/TO,FRA,A,0,90.9,Transient
City Hotel,0,50,2,0,Online TA,DEU,D,0,122,Transient
City Hotel,0,27,2,0,Online TA,FRA,A,0,110,Transient
Resort Hotel,0,3,2,0,Online TA,PRT,D,0,125,Transient
Resort Hotel,0,364,3,0,Groups,GBR,A,3,101,Transient-Party
City Hotel,0,63,2,0,Offline TA/TO,FRA,A,0,75,Transient
City Hotel,0,50,2,0,Offline TA/TO,FRA,A,0,52,Transient-Party
City Hotel,0,2,1,0,Direct,PRT,A,0,103,Transient
Resort Hotel,1,40,1,0,Groups,PRT,A,1,55,Transient-Party
Resort Hotel,1,17,2,0,Online TA,IND,A,0,191,Transient
City Hotel,0,7,2,0,Online TA,DEU,A,0,139,Transient
City Hotel,0,103,2,0,Online TA,DNK,A,1,99.45,Transient
City Hotel,0,126,2,0,Online TA,SWE,D,0,148.5,Transient
City Hotel,1,61,2,0,Groups,PRT,A,0,80,Transient
City Hotel,1,615,2,0,Groups,PRT,A,0,62,Transient
Resort Hotel,0,230,2,0,Offline TA/TO,GBR,A,0,81.9,Contract
City Hotel,1,10,2,0,Online TA,TUR,A,0,79.75,Transient
City Hotel,1,59,2,0,Groups,PRT,A,0,80,Transient
City Hotel,1,32,1,0,Direct,NLD,E,0,168.3,Transient
Resort Hotel,0,80,2,0,Groups,ESP,A,0,68,Transient-Party
City Hotel,0,7,2,0,Online TA,DNK,A,0,150,Transient
City Hotel,0,179,2,0,Online TA,DEU,A,0,117,Transient
City Hotel,0,29,2,0,Direct,SWE,A,2,127.15,Transient
City Hotel,0,84,2,0,Online TA,POL,D,1,131.4,Transient
City Hotel,0,14,2,0,Corporate,PRT,A,0,105,Transient-Party
Resort Hotel,0,4,1,0,Online TA,PRT,A,0,34.4,Transient-Party
City Hotel,0,80,3,0,Online TA,IRL,A,0,137.7,Transient
Resort Hotel,0,0,2,3,Direct,ESP,H,0,150,Transient
Resort Hotel,0,98,1,1,Offline TA/TO,FRA,A,1,78.19,Transient
City Hotel,0,1,2,0,Online TA,FRA,A,0,92,Transient
City Hotel,1,4,2,0,Online TA,PRT,A,0,90,Transient
Resort Hotel,0,197,2,1,Offline TA/TO,IRL,E,0,173.25,Transient
City Hotel,0,100,2,0,Online TA,FRA,A,0,136,Transient-Party
City Hotel,1,30,2,2,Online TA,POL,F,0,195.53,Transient
City Hotel,1,112,3,0,Online TA,PRT,D,0,131.13,Transient
City Hotel,1,64,2,0,Online TA,LUX,A,1,126.9,Transient
City Hotel,0,189,2,0,Online TA,ITA,A,1,119,Transient
Resort Hotel,0,51,2,0,Online TA,BRA,D,0,135,Transient
City Hotel,1,103,2,0,Offline TA/TO,ITA,A,0,94.5,Transient-Party
City Hotel,1,9,2,0,Online TA,DEU,D,0,166,Transient
Resort Hotel,0,241,1,0,Groups,GBR,A,2,30.8,Transient-Party
Resort Hotel,0,1,2,2,Online TA,FRA,G,0,93,Transient
City Hotel,1,119,2,0,Online TA,GBR,A,0,79.2,Transient
City Hotel,1,198,2,0,Offline TA/TO,PRT,A,0,90,Transient
City Hotel,1,0,2,0,Direct,PRT,A,0,170,Transient
City Hotel,0,3,2,1,Direct,PRT,A,1,90,Transient
City Hotel,1,63,3,0,Online TA,BRA,D,2,171,Transient
City Hotel,0,1,2,0,Direct,ESP,A,0,84,Transient
Resort Hotel,0,9,2,0,Online TA,POL,E,0,105,Transient
Resort Hotel,1,162,2,0,Online TA,PRT,A,0,160,Transient
City Hotel,1,25,2,0,Online TA,PRT,A,0,105,Contract
Resort Hotel,0,264,2,0,Online TA,GBR,D,0,174,Transient
Resort Hotel,0,287,2,0,Groups,GBR,A,1,44.5,Transient-Party
City Hotel,1,6,2,0,Online TA,PRT,A,0,88,Transient
City Hotel,0,200,2,0,Direct,ESP,A,0,89.1,Transient-Party
City Hotel,0,31,1,0,Corporate,PRT,A,0,65,Transient
Resort Hotel,0,275,2,1,Direct,IRL,D,0,99.24,Transient-Party
City Hotel,0,3,2,0,Online TA,FRA,A,1,211.33,Transient
Resort Hotel,1,411,2,0,Groups,PRT,A,0,71.1,Transient
City Hotel,1,159,2,2,Online TA,SWE,F,0,149.6,Transient
City Hotel,0,3,1,0,Online TA,GBR,A,0,62.4,Transient
Resort Hotel,0,155,2,0,Online TA,GBR,A,0,54.2,Transient
City Hotel,0,5,1,0,Corporate,PRT,A,0,74,Transient
City Hotel,0,41,2,0,Online TA,LUX,A,0,105.9,Transient
Resort Hotel,0,133,2,0,Online TA,CHE,E,0,101.2,Transient
Resort Hotel,0,0,2,0,Direct,PRT,A,1,0,Transient
City Hotel,1,288,2,0,Groups,PRT,A,0,62,Transient
Resort Hotel,0,73,2,0,Offline TA/TO,GBR,A,0,104,Contract
City Hotel,0,98,2,0,Online TA,ITA,A,0,73.95,Transient
City Hotel,1,139,2,0,Direct,IRL,A,0,85.5,Transient
Resort Hotel,1,229,1,0,Online TA,PRT,A,0,63.9,Transient
City Hotel,1,158,1,0,Groups,PRT,A,0,130,Transient
City Hotel,1,17,1,0,Online TA,PRT,A,1,87.5,Transient
Resort Hotel,0,10,2,0,Online TA,ESP,A,1,71,Transient-Party
City Hotel,1,420,2,0,Groups,PRT,A,0,90,Transient
Resort Hotel,0,186,2,0,Online TA,IRL,E,1,51.6,Transient
City Hotel,1,155,2,0,Online TA,GBR,A,0,125,Transient
City Hotel,1,316,2,0,Online TA,DEU,A,0,109.8,Transient
Resort Hotel,1,310,2,0,Offline TA/TO,PRT,A,0,58.95,Contract
Resort Hotel,0,0,2,0,Online TA,IRL,A,1,75,Transient
Resort Hotel,0,57,2,0,Online TA,GBR,D,0,68,Transient
Resort Hotel,1,307,2,0,Offline TA/TO,PRT,A,0,56.7,Contract
City Hotel,0,98,2,0,Online TA,NLD,A,0,116.1,Transient-Party
Resort Hotel,1,191,2,0,Offline TA/TO,PRT,A,0,26.1,Transient
Resort Hotel,0,222,2,0,Online TA,BEL,E,0,116.8,Transient
City Hotel,1,312,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,0,176,2,0,Groups,RUS,A,0,113,Transient-Party
Resort Hotel,0,112,3,0,Offline TA/TO,GBR,D,0,164.02,Contract
City Hotel,1,183,2,0,Offline TA/TO,PRT,A,0,130,Transient
Resort Hotel,0,2,2,0,Corporate,PRT,A,0,138,Transient
Resort Hotel,0,192,1,0,Online TA,GBR,A,0,38.07,Transient-Party
City Hotel,1,195,2,0,Online TA,GBR,A,0,99,Transient
City Hotel,1,34,2,0,Groups,PRT,A,0,62,Transient-Party
Resort Hotel,0,141,2,0,Offline TA/TO,NOR,D,0,59,Transient-Party
City Hotel,0,78,2,0,Online TA,DEU,A,0,96.3,Transient
City Hotel,0,18,2,0,Offline TA/TO,FRA,A,0,80.75,Transient
City Hotel,1,332,2,0,Online TA,FRA,A,0,109.8,Transient
City Hotel,0,36,2,0,Offline TA/TO,PRT,A,0,112,Transient-Party
City Hotel,0,434,2,0,Groups,CN,A,0,112.67,Transient-Party
Resort Hotel,0,19,2,0,Online TA,ESP,A,0,96,Transient
Resort Hotel,0,272,2,0,Offline TA/TO,FRA,A,0,73,Transient-Party
City Hotel,0,7,2,0,Online TA,FRA,A,0,160,Transient
City Hotel,1,59,2,0,Groups,PRT,A,0,80,Transient
Resort Hotel,0,0,2,0,Offline TA/TO,FRA,A,0,66,Transient
City Hotel,0,181,2,1,Online TA,GBR,F,0,218.43,Transient-Party
City Hotel,0,149,2,0,Online TA,FRA,A,0,99.45,Transient
City Hotel,1,205,3,0,Online TA,BRA,D,0,117.64,Transient
City Hotel,0,296,1,0,Offline TA/TO,ITA,A,1,96,Transient-Party
City Hotel,0,14,2,0,Online TA,ITA,A,0,153.03,Transient
City Hotel,0,72,2,0,Online TA,BEL,A,0,178,Transient-Party
City Hotel,0,1,2,0,Online TA,PRT,A,0,79,Transient
City Hotel,0,2,1,0,Corporate,PRT,A,0,67,Transient-Party
City Hotel,1,156,2,0,Groups,PRT,A,0,100,Transient
City Hotel,0,85,2,0,Offline TA/TO,SWE,A,0,85,Transient-Party
City Hotel,0,44,2,0,Groups,PRT,A,0,98,Transient-Party
City Hotel,0,55,2,0,Online TA,USA,A,1,94.5,Transient-Party
City Hotel,0,8,1,0,Online TA,FRA,A,0,95,Transient
City Hotel,1,69,2,0,Online TA,PRT,A,0,76.5,Transient-Party
City Hotel,0,257,3,0,Online TA,PRT,D,3,161.1,Transient
City Hotel,1,30,2,0,Offline TA/TO,PRT,A,0,140,Transient
City Hotel,0,125,2,0,Online TA,ITA,A,0,99.45,Transient
City Hotel,0,144,2,0,Online TA,PRT,A,1,80.75,Transient
City Hotel,0,5,2,0,Corporate,ARG,A,0,110,Transient-Party
City Hotel,1,211,2,0,Offline TA/TO,PRT,A,0,100,Transient
City Hotel,1,117,1,0,Online TA,AUT,A,0,109.8,Transient
City Hotel,1,305,2,0,Offline TA/TO,PRT,A,0,89,Transient
City Hotel,1,23,2,0,Online TA,UKR,A,0,67.58,Transient
City Hotel,0,16,2,0,Online TA,CHE,A,3,85.78,Transient
City Hotel,0,95,2,0,Groups,ISR,A,0,65,Transient-Party
City Hotel,0,16,1,0,Direct,PRT,A,0,132.67,Group
Resort Hotel,0,1,1,0,Online TA,PRT,A,0,36,Transient
City Hotel,1,28,2,0,Groups,PRT,A,0,95,Transient
Resort Hotel,0,0,2,0,Direct,FIN,A,0,80,Transient
City Hotel,0,68,2,0,Offline TA/TO,PRT,D,0,107.95,Transient
City Hotel,1,45,2,0,Online TA,BRA,D,0,96.9,Transient
City Hotel,0,17,1,0,Online TA,FIN,A,0,55,Transient
City Hotel,1,49,2,0,Direct,PRT,A,0,85.5,Transient
City Hotel,0,4,1,0,Offline TA/TO,FRA,A,0,80,Transient
Resort Hotel,0,1,2,0,Corporate,PRT,D,0,72.5,Transient
City Hotel,1,66,3,0,Online TA,ZAF,D,0,210,Transient
City Hotel,0,0,2,2,Online TA,AZE,B,0,83.03,Transient
City Hotel,0,149,2,0,Online TA,FRA,D,1,77.85,Transient-Party
City Hotel,0,86,2,0,Offline TA/TO,FRA,A,0,105,Transient-Party
City Hotel,0,177,0,0,Direct,PRT,E,2,1.29,Transient
City Hotel,1,365,2,0,Groups,PRT,A,0,62,Transient
City Hotel,1,108,3,0,Online TA,DEU,D,0,134.3,Transient
Resort Hotel,1,188,2,0,Offline TA/TO,PRT,A,0,37.2,Transient
City Hotel,1,437,2,0,Groups,PRT,A,0,90,Transient
City Hotel,0,98,1,0,Groups,FRA,A,0,70,Transient-Party
City Hotel,0,1,1,0,Online TA,FRA,A,0,98,Transient
Resort Hotel,1,115,2,0,Online TA,GBR,D,0,61.86,Transient
Resort Hotel,0,273,2,0,Direct,GBR,D,0,77.64,Transient-Party
City Hotel,0,105,2,0,Offline TA/TO,PRT,A,0,75,Transient-Party
City Hotel,0,6,2,0,Online TA,GBR,A,0,136.75,Transient
City Hotel,1,166,1,0,Offline TA/TO,PRT,A,0,110,Transient
Resort Hotel,0,106,3,0,Offline TA/TO,GBR,D,0,224.25,Contract
City Hotel,0,7,1,0,Online TA,DEU,A,0,66.7,Transient
City Hotel,0,172,1,0,Online TA,ROU,A,0,121.5,Transient
Resort Hotel,0,136,2,0,Offline TA/TO,ESP,A,0,84,Transient-Party
Resort Hotel,1,383,2,0,Groups,PRT,A,0,48,Transient-Party
City Hotel,0,63,2,0,Offline TA/TO,PRT,A,0,116,Transient-Party
City Hotel,1,386,2,0,Groups,PRT,A,0,62,Transient
City Hotel,0,118,2,0,Online TA,BEL,A,1,98.25,Transient
City Hotel,1,26,2,2,Online TA,BEL,F,0,226.5,Transient
City Hotel,1,111,1,0,Offline TA/TO,PRT,A,0,120,Transient-Party
City Hotel,0,8,1,0,Online TA,ESP,A,0,99.2,Transient
Resort Hotel,1,253,2,0,Online TA,IRL,A,0,84.42,Transient
City Hotel,1,56,2,0,Offline TA/TO,PRT,A,0,120,Transient-Party
Resort Hotel,0,10,2,0,Online TA,PRT,D,0,44.8,Transient
City Hotel,1,110,2,0,Online TA,FRA,A,0,108,Transient
City Hotel,0,28,2,0,Online TA,DEU,D,0,137.2,Transient
City Hotel,1,313,2,0,Offline TA/TO,PRT,A,0,90,Transient
City Hotel,1,321,2,0,Groups,PRT,A,0,62,Contract
City Hotel,0,3,2,0,Direct,FRA,A,0,118.71,Transient
City Hotel,0,32,2,0,Online TA,ISR,A,0,160,Transient
City Hotel,1,108,2,0,Offline TA/TO,PRT,A,0,80,Transient
City Hotel,0,158,2,0,Online TA,ARG,A,0,89.5,Transient
City Hotel,0,8,1,0,Online TA,PRT,A,0,103,Transient
City Hotel,0,117,2,0,Online TA,AUT,A,0,105.3,Transient-Party
City Hotel,1,53,2,0,Online TA,ESP,A,3,84.3,Transient
City Hotel,0,0,2,0,Direct,PRT,A,0,106,Transient
City Hotel,0,97,2,0,Online TA,DNK,A,0,78.95,Transient
City Hotel,0,343,2,0,Direct,ITA,B,1,99.25,Transient
Resort Hotel,0,17,2,0,Online TA,BRA,A,0,48,Transient
Resort Hotel,0,15,1,0,Online TA,ITA,D,1,58,Transient-Party
City Hotel,0,33,2,1,Online TA,FRA,A,1,152.1,Transient
Resort Hotel,0,24,2,0,Corporate,PRT,A,0,32,Transient-Party
City Hotel,1,104,1,0,Offline TA/TO,PRT,A,0,65,Transient
Resort Hotel,0,205,2,0,Offline TA/TO,IRL,D,0,62.48,Contract
City Hotel,1,114,1,0,Online TA,ITA,A,0,99.9,Transient
City Hotel,0,101,2,1,Online TA,FRA,A,0,92.83,Transient
City Hotel,1,50,2,0,Groups,PRT,A,0,146,Transient
Resort Hotel,0,1,1,0,Direct,PRT,A,0,38,Transient
City Hotel,0,27,2,0,Online TA,FRA,A,0,54.71,Transient
City Hotel,0,44,2,0,Groups,ITA,A,0,133.33,Transient-Party
City Hotel,0,22,1,0,Direct,IRL,A,0,89,Transient
City Hotel,0,0,1,0,Aviation,PRT,A,0,95,Transient-Party
City Hotel,1,14,1,0,Online TA,IDN,A,0,85,Transient
Resort Hotel,1,219,1,0,Offline TA/TO,PRT,A,0,67,Transient-Party
Resort Hotel,0,182,2,0,Offline TA/TO,DNK,A,0,54.9,Transient
City Hotel,0,0,0,0,Direct,PRT,A,8,0,Transient
Resort Hotel,0,16,2,0,Direct,PRT,F,0,143,Transient
City Hotel,0,18,2,0,Groups,ITA,A,1,170,Transient-Party
Resort Hotel,0,41,1,0,Corporate,AUT,E,1,52.2,Transient-Party
Resort Hotel,0,96,2,0,Groups,GBR,A,0,52.55,Transient-Party
City Hotel,0,423,1,0,Offline TA/TO,DEU,A,1,95.5,Transient-Party
Resort Hotel,0,176,2,0,Direct,GBR,D,0,112.5,Transient
City Hotel,0,21,2,0,Online TA,BEL,D,0,159,Transient
City Hotel,1,309,2,0,Groups,PRT,A,0,62,Transient
City Hotel,1,161,2,1,Online TA,DNK,A,0,127.2,Transient
Resort Hotel,0,21,2,0,Groups,POL,E,0,45,Transient-Party
City Hotel,0,123,2,0,Offline TA/TO,DEU,A,0,63.75,Transient
City Hotel,0,133,2,0,Offline TA/TO,NLD,A,0,97.92,Transient
Resort Hotel,0,37,2,0,Direct,ESP,F,0,231,Transient
City Hotel,0,1,3,0,Online TA,BRA,D,0,203.81,Transient
City Hotel,1,127,2,0,Groups,PRT,A,0,80,Transient
Resort Hotel,1,9,2,0,Groups,PRT,A,0,70,Transient-Party
City Hotel,1,127,2,0,Groups,PRT,A,0,80,Transient
Resort Hotel,0,0,2,0,Direct,PRT,F,3,75,Transient
City Hotel,0,2,1,0,Aviation,PRT,A,0,88,Transient
City Hotel,0,81,2,0,Groups,CN,A,0,90,Transient-Party
City Hotel,0,261,2,0,Online TA,DEU,A,0,90.96,Transient
Resort Hotel,0,7,1,0,Groups,NLD,A,1,29,Transient-Party
City Hotel,0,2,2,0,Offline TA/TO,CHE,A,0,72.75,Transient-Party
City Hotel,0,94,2,0,Online TA,DEU,A,0,93.6,Transient
Resort Hotel,0,35,2,0,Online TA,PRT,D,1,145.23,Transient
City Hotel,1,323,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,0,423,2,0,Offline TA/TO,DEU,A,0,122.4,Transient-Party
City Hotel,1,21,2,0,Online TA,CHE,D,0,118,Transient
Resort Hotel,0,0,2,0,Direct,ARG,A,0,137,Transient
City Hotel,0,160,2,0,Online TA,BEL,A,0,117,Transient
City Hotel,0,178,2,1,Online TA,FRA,A,1,127.5,Transient
City Hotel,0,140,2,0,Offline TA/TO,FRA,A,0,130,Transient-Party
City Hotel,1,272,2,0,Online TA,ITA,A,0,144,Transient
City Hotel,1,113,1,0,Corporate,PRT,A,0,100,Transient
Resort Hotel,0,86,2,0,Online TA,SWE,E,0,73.33,Transient
City Hotel,0,7,2,0,Online TA,MAR,A,0,186.67,Transient
City Hotel,0,82,2,0,Online TA,USA,A,0,108,Transient
City Hotel,0,30,1,0,Corporate,PRT,A,0,67,Transient
City Hotel,1,615,1,0,Groups,PRT,A,0,59,Transient
City Hotel,1,111,2,0,Online TA,ESP,D,0,106.2,Transient
City Hotel,1,68,2,0,Online TA,ESP,A,0,92.83,Transient
City Hotel,0,112,1,0,Offline TA/TO,FRA,A,2,90,Transient-Party
City Hotel,1,464,2,0,Groups,PRT,A,0,65,Transient
City Hotel,0,1,1,0,Online TA,TUR,A,0,99,Transient
Resort Hotel,0,1,2,0,Direct,ARG,A,0,64,Transient
Resort Hotel,1,105,2,0,Online TA,GBR,A,0,56,Transient
Resort Hotel,0,137,2,0,Offline TA/TO,IRL,D,0,62.48,Transient
Resort Hotel,0,1,2,0,Direct,PRT,A,1,200,Transient
City Hotel,1,32,2,0,Online TA,PRT,A,1,160,Transient
Resort Hotel,0,72,2,0,Online TA,FRA,A,0,98.5,Transient
City Hotel,0,2,1,0,Online TA,FRA,A,0,74.8,Transient
City Hotel,0,32,2,0,Online TA,IRL,A,0,99,Transient
Resort Hotel,0,136,2,0,Offline TA/TO,ESP,A,0,84,Transient-Party
City Hotel,1,267,2,0,Online TA,AUT,A,0,135.9,Transient
Resort Hotel,0,178,2,0,Online TA,ROU,C,2,106.56,Transient
City Hotel,0,40,2,0,Online TA,FRA,A,0,82.1,Transient-Party
City Hotel,0,0,2,0,Direct,PRT,A,0,149,Transient
City Hotel,1,128,2,0,Online TA,USA,A,1,125,Transient
Resort Hotel,1,206,2,0,Online TA,PRT,A,0,42.69,Transient
City Hotel,1,121,3,0,Online TA,GBR,D,0,162,Transient
City Hotel,1,99,2,0,Offline TA/TO,PRT,A,0,65,Transient
City Hotel,1,195,2,0,Online TA,GBR,A,0,117,Transient
City Hotel,0,9,1,2,Online TA,GBR,G,0,235.63,Transient
Resort Hotel,0,1,2,0,Direct,PRT,A,0,43.2,Transient
City Hotel,1,10,2,0,Online TA,ESP,B,0,83.58,Transient
Resort Hotel,0,2,2,0,Online TA,PRT,D,0,194,Transient
City Hotel,1,66,2,0,Groups,PRT,A,0,100,Transient
Resort Hotel,1,212,2,0,Online TA,PRT,D,0,184,Transient
City Hotel,1,226,2,0,Online TA,PRT,A,0,139,Contract
City Hotel,1,414,2,0,Groups,PRT,A,0,62,Transient
Resort Hotel,0,15,2,0,Corporate,PRT,A,2,45,Transient
City Hotel,0,77,2,0,Online TA,ITA,A,0,120,Transient-Party
Resort Hotel,0,3,1,0,Corporate,PRT,A,0,30,Transient-Party
City Hotel,1,81,2,0,Online TA,PRT,A,0,93.6,Transient
City Hotel,1,100,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,0,1,2,0,Online TA,BEL,A,0,71.84,Transient
Resort Hotel,0,72,2,0,Online TA,PRT,D,0,135,Transient
Resort Hotel,0,51,2,0,Online TA,GBR,E,0,44.64,Transient-Party
Resort Hotel,0,100,2,0,Direct,GBR,A,0,37.8,Transient
Resort Hotel,0,26,2,0,Offline TA/TO,GBR,E,0,60.4,Transient
City Hotel,0,137,2,0,Groups,ISR,A,0,80,Transient-Party
City Hotel,0,1,2,0,Online TA,CHN,A,0,129,Transient
City Hotel,0,95,2,0,Online TA,FRA,A,0,145,Transient-Party
City Hotel,0,5,2,0,Online TA,IRL,D,0,117,Transient
City Hotel,1,3,2,0,Online TA,SAU,A,0,76.78,Transient
City Hotel,0,25,2,0,Groups,ITA,A,1,156,Transient-Party
City Hotel,0,156,1,1,Online TA,GBR,A,0,108,Transient-Party
City Hotel,0,48,1,0,Groups,ESP,A,0,65,Transient-Party
Resort Hotel,0,277,2,0,Direct,GBR,E,0,95,Transient
City Hotel,0,209,2,0,Online TA,FRA,A,0,90.93,Transient
City Hotel,0,9,2,0,Direct,ESP,A,0,75,Transient
City Hotel,1,24,2,0,Online TA,CHN,A,0,107.1,Transient
Resort Hotel,0,64,2,0,Online TA,NLD,E,0,47.25,Transient
City Hotel,1,358,2,0,Groups,PRT,A,0,62,Transient
City Hotel,1,103,1,0,Offline TA/TO,PRT,A,0,115,Transient
Resort Hotel,1,37,2,2,Online TA,ARE,G,0,259,Transient
Resort Hotel,0,83,2,0,Direct,PRT,A,0,150.6,Transient-Party
Resort Hotel,0,247,2,0,Online TA,HUN,A,0,108.9,Transient-Party
City Hotel,0,7,2,2,Direct,FRA,E,0,161,Transient
City Hotel,0,210,2,0,Online TA,NLD,A,0,90.95,Transient-Party
Resort Hotel,0,244,2,0,Groups,IRL,A,0,57,Transient-Party
Resort Hotel,0,68,2,0,Offline TA/TO,GBR,A,0,69.93,Contract
Resort Hotel,1,265,2,0,Groups,BEL,A,0,89.2,Transient
Resort Hotel,0,0,2,0,Direct,PRT,A,0,43,Transient
Resort Hotel,0,296,2,0,Offline TA/TO,GBR,E,0,76.5,Transient
Resort Hotel,0,167,2,0,Online TA,CHE,E,2,63.9,Transient
Resort Hotel,0,1,2,0,Online TA,PRT,A,0,75,Transient
City Hotel,1,132,0,0,Online TA,FRA,D,1,0,Transient
City Hotel,1,158,1,0,Groups,PRT,A,0,130,Transient
City Hotel,0,6,3,0,Online TA,FRA,A,0,140,Transient-Party
